TABLE_NAME	COLUMN_NAME	COLUMN_TYPE	IS_NULLABLE	COLUMN_DEFAULT	COLUMN_COMMENT
COMTNINSTTCODERECPTNLOG	PROCESS_SE	varchar(2)	YES	NULL	처리구분
COMTNINSTTCODERECPTNLOG	ETC_CODE	char(2)	YES	NULL	기타코드
COMTNINSTTCODERECPTNLOG	ALL_INSTT_NM	varchar(255)	YES	NULL	전체기관명
COMTNINSTTCODERECPTNLOG	LOWEST_INSTT_NM	varchar(100)	YES	NULL	최하위기관명
COMTNINSTTCODERECPTNLOG	INSTT_ABRV_NM	varchar(50)	YES	NULL	기관약어명
COMTNINSTTCODERECPTNLOG	ODR	char(1)	YES	NULL	차수
COMTNINSTTCODERECPTNLOG	ORD	char(3)	YES	NULL	서열
COMTNINSTTCODERECPTNLOG	INSTT_ODR	char(2)	YES	NULL	기관차수
COMTNINSTTCODERECPTNLOG	UPPER_INSTT_CODE	char(7)	YES	NULL	상위기관코드
COMTNINSTTCODERECPTNLOG	BEST_INSTT_CODE	char(7)	YES	NULL	최상위기관코드
COMTNINSTTCODERECPTNLOG	REPRSNT_INSTT_CODE	char(7)	YES	NULL	대표기관코드
COMTNINSTTCODERECPTNLOG	INSTT_TY_LCLAS	char(2)	YES	NULL	기관유형대분류
COMTNINSTTCODERECPTNLOG	INSTT_TY_MLSFC	char(2)	YES	NULL	기관유형중분류
COMTNINSTTCODERECPTNLOG	INSTT_TY_SCLAS	char(2)	YES	NULL	기관유형소분류
COMTNINSTTCODERECPTNLOG	TELNO	varchar(20)	YES	NULL	전화번호
COMTNINSTTCODERECPTNLOG	FXNUM	varchar(20)	YES	NULL	팩스번호
COMTNINSTTCODERECPTNLOG	CREAT_DE	char(20)	YES	NULL	생성일
COMTNINSTTCODERECPTNLOG	ABL_DE	char(20)	YES	NULL	폐지일
COMTNINSTTCODERECPTNLOG	ABL_ENNC	char(1)	YES	NULL	폐지유무
COMTNINSTTCODERECPTNLOG	CHANGE_DE	char(20)	YES	NULL	변경일
COMTNINSTTCODERECPTNLOG	CHANGE_TIME	varchar(6)	YES	NULL	변경시간
COMTNINSTTCODERECPTNLOG	BSIS_DE	char(20)	YES	NULL	기초일
COMTNINSTTCODERECPTNLOG	SORT_ORDR	decimal(8,0)	YES	NULL	정렬순서
COMTNINSTTCODERECPTNLOG	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNINSTTCODERECPTNLOG	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNINSTTCODERECPTNLOG	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNINSTTCODERECPTNLOG	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNINTNETSVC	INTNET_SVC_ID	char(20)	NO		인터넷서비스ID
COMTNINTNETSVC	INTNET_SVC_NM	varchar(20)	NO	NULL	인터넷서비스명
COMTNINTNETSVC	INTNET_SVC_DC	varchar(200)	YES	NULL	인터넷서비스설명
COMTNINTNETSVC	REFLCT_AT	char(1)	NO	NULL	반영여부
COMTNINTNETSVC	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNINTNETSVC	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNINTNETSVC	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNINTNETSVC	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNLEADERSCHDUL	SCHDUL_ID	char(20)	NO	NULL	일정ID
COMTNLEADERSCHDUL	SCHDUL_SE	char(1)	YES	NULL	일정구분
COMTNLEADERSCHDUL	SCHDUL_NM	varchar(255)	NO	NULL	일정명
COMTNLEADERSCHDUL	SCHDUL_CN	varchar(2500)	NO	NULL	일정내용
COMTNLEADERSCHDUL	SCHDUL_PLACE	varchar(255)	YES	NULL	일정장소
COMTNLEADERSCHDUL	LEADER_ID	varchar(20)	NO	NULL	간부ID
COMTNLEADERSCHDUL	REPTIT_SE_CODE	char(1)	YES	NULL	반복구분코드
COMTNLEADERSCHDUL	SCHDUL_BGNDE	char(20)	YES	NULL	일정시작일
COMTNLEADERSCHDUL	SCHDUL_ENDDE	char(20)	YES	NULL	일정종료일
COMTNLEADERSCHDUL	SCHDUL_CHARGER_ID	varchar(20)	NO	NULL	일정담당자ID
COMTNLEADERSCHDUL	FRST_REGISTER_ID	varchar(20)	NO	NULL	최초등록자ID
COMTNLEADERSCHDUL	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTNLEADERSCHDUL	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNLEADERSCHDUL	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNLEADERSCHDULDE	SCHDUL_ID	char(20)	NO	NULL	일정ID
COMTNLEADERSCHDULDE	SCHDUL_DE	char(8)	NO	NULL	일정일
COMTNLEADERSTTUS	LEADER_ID	varchar(20)	NO	NULL	간부ID
COMTNLEADERSTTUS	LEADER_STTUS	char(1)	NO	NULL	간부상태
COMTNLEADERSTTUS	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록자시점
COMTNLEADERSTTUS	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNLEADERSTTUS	LAST_UPDT_PNTTM	datetime	YES	NULL	최종등록자시점
COMTNLEADERSTTUS	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNLOGINLOG	LOG_ID	char(20)	NO	NULL	로그ID
COMTNLOGINLOG	CONECT_ID	varchar(20)	YES	NULL	접속ID
COMTNLOGINLOG	CONECT_IP	varchar(23)	YES	NULL	접속IP
COMTNLOGINLOG	CONECT_MTHD	char(4)	YES	NULL	접속방식
COMTNLOGINLOG	ERROR_OCCRRNC_AT	char(1)	YES	NULL	오류발생여부
COMTNLOGINLOG	ERROR_CODE	char(3)	YES	NULL	오류코드
COMTNLOGINLOG	CREAT_DT	datetime	YES	NULL	생성일시
COMTNLOGINPOLICY	EMPLYR_ID	varchar(20)	NO		업무사용자ID
COMTNLOGINPOLICY	IP_INFO	varchar(23)	NO	NULL	IP정보
COMTNLOGINPOLICY	DPLCT_PERM_AT	char(1)	NO	NULL	중복허용여부
COMTNLOGINPOLICY	LMTT_AT	char(1)	NO	NULL	제한여부
COMTNLOGINPOLICY	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNLOGINPOLICY	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNLOGINPOLICY	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNLOGINPOLICY	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNLOGINSCRINIMAGE	IMAGE_ID	char(20)	NO		이미지ID
COMTNLOGINSCRINIMAGE	IMAGE_NM	varchar(20)	NO	NULL	이미지명
COMTNLOGINSCRINIMAGE	REFLCT_AT	char(1)	NO	NULL	반영여부
COMTNLOGINSCRINIMAGE	IMAGE	varchar(60)	NO	NULL	이미지
COMTNLOGINSCRINIMAGE	IMAGE_DC	varchar(200)	YES	NULL	이미지설명
COMTNLOGINSCRINIMAGE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNLOGINSCRINIMAGE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNLOGINSCRINIMAGE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNLOGINSCRINIMAGE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNLOGINSCRINIMAGE	IMAGE_FILE	varchar(60)	YES	NULL	이미지파일
COMTNMAINIMAGE	IMAGE_ID	char(20)	NO		이미지ID
COMTNMAINIMAGE	IMAGE_NM	varchar(20)	NO	NULL	이미지명
COMTNMAINIMAGE	IMAGE	varchar(60)	NO	NULL	이미지
COMTNMAINIMAGE	IMAGE_DC	varchar(200)	YES	NULL	이미지설명
COMTNMAINIMAGE	REFLCT_AT	char(1)	NO	NULL	반영여부
COMTNMAINIMAGE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNMAINIMAGE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNMAINIMAGE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNMAINIMAGE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNMAINIMAGE	IMAGE_FILE	varchar(60)	YES	NULL	이미지파일
COMTNMEMOREPRT	REPRT_SJ	varchar(255)	NO	NULL	보고서제목
COMTNMEMOREPRT	REPORT_DE	char(20)	NO	NULL	보고일
COMTNMEMOREPRT	WRTER_ID	varchar(20)	NO	NULL	작성자ID
COMTNMEMOREPRT	REPORTR_ID	varchar(20)	NO	NULL	보고자ID
COMTNMEMOREPRT	REPORT_CN	varchar(2500)	NO	NULL	보고내용
COMTNMEMOREPRT	ATCH_FILE_ID	char(20)	YES	NULL	첨부파일ID
COMTNMEMOREPRT	DRCT_MATTER	varchar(2500)	YES	NULL	지시사항
COMTNMEMOREPRT	DRCT_MATTER_REGIST_DT	varchar(14)	YES	NULL	지시사항등록일시
COMTNMEMOREPRT	REPORTR_INQIRE_DT	varchar(14)	YES	NULL	보고자조회일시
COMTNMEMOREPRT	FRST_REGISTER_ID	varchar(20)	NO	NULL	최초등록자ID
COMTNMEMOREPRT	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTNMEMOREPRT	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNMEMOREPRT	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNMEMOREPRT	REPRT_ID	char(6)	NO		보고서ID
COMTNMEMOTODO	TODO_ID	char(20)	NO	NULL	할일ID
COMTNMEMOTODO	TODO_SJ	varchar(255)	NO	NULL	할일제목
COMTNMEMOTODO	TODO_BEGIN_TIME	varchar(14)	NO	NULL	할일시작시간
COMTNMEMOTODO	TODO_END_TIME	varchar(14)	NO	NULL	할일종료시간
COMTNMEMOTODO	WRTER_ID	varchar(20)	NO	NULL	작성자ID
COMTNMEMOTODO	TODO_CN	varchar(2500)	NO	NULL	할일내용
COMTNMEMOTODO	FRST_REGISTER_ID	varchar(20)	NO	NULL	최초등록자ID
COMTNMEMOTODO	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTNMEMOTODO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNMEMOTODO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNMENUCREATDTLS	MENU_NO	decimal(20,0)	NO	NULL	메뉴번호
COMTNMENUCREATDTLS	AUTHOR_CODE	varchar(30)	NO	NULL	권한코드
COMTNMENUCREATDTLS	MAPNG_CREAT_ID	varchar(30)	YES	NULL	매핑생성ID
COMTNMENUINFO	MENU_NM	varchar(60)	NO	NULL	메뉴명
COMTNMENUINFO	PROGRM_FILE_NM	varchar(60)	NO	NULL	프로그램파일명
COMTNMENUINFO	MENU_NO	decimal(20,0)	NO	NULL	메뉴번호
COMTNMENUINFO	UPPER_MENU_NO	decimal(20,0)	YES	NULL	상위메뉴번호
COMTNMENUINFO	MENU_ORDR	decimal(5,0)	NO	NULL	메뉴순서
COMTNMENUINFO	MENU_DC	varchar(250)	YES	NULL	메뉴설명
COMTNMENUINFO	RELATE_IMAGE_PATH	varchar(100)	YES	NULL	관계이미지경로
COMTNMENUINFO	RELATE_IMAGE_NM	varchar(60)	YES	NULL	관계이미지명
COMTNMTGINFO	MTG_ID	char(20)	NO	NULL	회의ID
COMTNMTGINFO	MTG_NM	varchar(255)	YES	NULL	회의명
COMTNMTGINFO	MTG_MTR_CN	varchar(1000)	YES	NULL	회의안건내용
COMTNMTGINFO	MTG_SN	decimal(10,0)	YES	NULL	회의순번
COMTNMTGINFO	MTG_CO	decimal(5,0)	YES	NULL	회의수
COMTNMTGINFO	MTG_DE	char(20)	YES	NULL	회의일
COMTNMTGINFO	MTG_PLACE	varchar(255)	YES	NULL	회의장소
COMTNMTGINFO	MTG_BEGIN_TM	varchar(14)	YES	NULL	회의시작시간
COMTNMTGINFO	MTG_END_TM	varchar(14)	YES	NULL	회의종료시간
COMTNMTGINFO	CLSDR_MTG_AT	char(1)	YES	NULL	비공개회의여부
COMTNMTGINFO	READNG_BGNDE	char(20)	YES	NULL	열람개시일
COMTNMTGINFO	READNG_AT	char(1)	YES	NULL	열람여부
COMTNMTGINFO	MTG_RESULT_CN	varchar(1000)	YES	NULL	회의결과내용
COMTNMTGINFO	MTG_RESULT_ENNC	char(1)	YES	NULL	회의결과유무
COMTNMTGINFO	ETC_MATTER	varchar(1000)	YES	NULL	기타사항
COMTNMTGINFO	MNGT_DEPT_ID	varchar(20)	YES	NULL	주관부서ID
COMTNMTGINFO	MNAER_ID	varchar(20)	YES	NULL	주관자ID
COMTNMTGINFO	MNAER_DEPT_ID	varchar(20)	YES	NULL	주관자부서ID
COMTNMTGINFO	MTG_AT	char(1)	YES	NULL	회의여부
COMTNMTGINFO	NONATDRN_CO	decimal(10,0)	YES	NULL	불참자수
COMTNMTGINFO	ATDRN_CO	decimal(10,0)	YES	NULL	참석자수
COMTNMTGINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNMTGINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNMTGINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNMTGINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNMTGPLACEFXTRS	MTGRUM_ID	char(20)	NO	NULL	회의실ID
COMTNMTGPLACEFXTRS	FXTRS_CODE	char(14)	NO	NULL	비품코드
COMTNMTGPLACEFXTRS	QY	decimal(20,0)	NO	NULL	량
COMTNMTGPLACEFXTRS	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNMTGPLACEFXTRS	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNMTGPLACEFXTRS	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNMTGPLACEFXTRS	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNMTGPLACEMANAGE	MTGRUM_ID	char(20)	NO	NULL	회의실ID
COMTNMTGPLACEMANAGE	MTGRUM_NM	varchar(255)	NO	NULL	회의실명
COMTNMTGPLACEMANAGE	OPN_BEGIN_TM	varchar(6)	NO	NULL	개방시작시각
COMTNMTGPLACEMANAGE	OPN_END_TM	varchar(6)	NO	NULL	개방종료시각
COMTNMTGPLACEMANAGE	ACEPTNC_POSBL_NMPR	decimal(10,0)	NO	NULL	수용가능인원
COMTNMTGPLACEMANAGE	LC_SE	char(5)	YES	NULL	위치구분
COMTNMTGPLACEMANAGE	LC_DETAIL	varchar(200)	YES	NULL	위치상세
COMTNMTGPLACEMANAGE	ATCH_FILE_ID	char(20)	YES	NULL	첨부파일ID
COMTNMTGPLACEMANAGE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNMTGPLACEMANAGE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNMTGPLACEMANAGE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNMTGPLACEMANAGE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNMTGPLACERESVE	RESVE_ID	char(20)	NO	NULL	예약ID
COMTNMTGPLACERESVE	MTGRUM_ID	char(20)	NO	NULL	회의실ID
COMTNMTGPLACERESVE	MTG_SJ	varchar(100)	NO	NULL	회의제목
COMTNMTGPLACERESVE	RSVCTM_ID	varchar(20)	NO	NULL	예약자ID
COMTNMTGPLACERESVE	RESVE_DE	char(8)	NO	NULL	예약일
COMTNMTGPLACERESVE	RESVE_BEGIN_TM	varchar(14)	NO	NULL	예약시작시각
COMTNMTGPLACERESVE	RESVE_END_TM	varchar(14)	NO	NULL	예약종료시각
COMTNMTGPLACERESVE	ATNDNC_NMPR	decimal(10,0)	YES	NULL	참석인원
COMTNMTGPLACERESVE	MTG_CN	varchar(2500)	YES	NULL	회의내용
COMTNMTGPLACERESVE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNMTGPLACERESVE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNMTGPLACERESVE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNMTGPLACERESVE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNNCRD	NCRD_ID	char(20)	NO	NULL	명함ID
COMTNNCRD	NCRD_TRGTER_ID	varchar(20)	YES	NULL	명함대상자ID
COMTNNCRD	NM	varchar(50)	NO	NULL	이름
COMTNNCRD	TELNO	varchar(20)	YES	NULL	전화번호
COMTNNCRD	NATION_NO	varchar(10)	YES	NULL	국가번호
COMTNNCRD	AREA_NO	varchar(4)	YES	NULL	지역번호
COMTNNCRD	MIDDLE_TELNO	varchar(4)	YES	NULL	중간전화번호
COMTNNCRD	END_TELNO	varchar(4)	YES	NULL	끝전화번호
COMTNNCRD	MBTLNUM	varchar(20)	YES	NULL	이동전화번호
COMTNNCRD	IDNTFC_NO	varchar(10)	YES	NULL	식별번호
COMTNNCRD	MIDDLE_MBTLNUM	varchar(4)	YES	NULL	중간이동전화번호
COMTNNCRD	END_MBTLNUM	varchar(4)	YES	NULL	끝이동전화번호
COMTNNCRD	EMAIL_ADRES	varchar(50)	YES	NULL	이메일주소
COMTNNCRD	CMPNY_NM	varchar(60)	YES	NULL	회사명
COMTNNCRD	DEPT_NM	varchar(60)	YES	NULL	부서명
COMTNNCRD	ADRES	varchar(100)	YES	NULL	주소
COMTNNCRD	DETAIL_ADRES	varchar(100)	YES	NULL	상세주소
COMTNNCRD	OFCPS_NM	varchar(60)	YES	NULL	직위명
COMTNNCRD	CLSF_NM	varchar(60)	YES	NULL	직급명
COMTNNCRD	EXTRL_USER_AT	char(1)	YES	NULL	외부사용자여부
COMTNNCRD	OTHBC_AT	char(1)	NO	NULL	공개여부
COMTNNCRD	RM	varchar(2500)	YES	NULL	비고
COMTNNCRD	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTNNCRD	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNNCRD	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNNCRD	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNNCRDUSER	NCRD_ID	char(20)	NO	NULL	명함ID
COMTNNCRDUSER	REGIST_SE_CODE	char(6)	NO	NULL	등록구분코드
COMTNNCRDUSER	USE_AT	char(1)	NO	NULL	사용여부
COMTNNCRDUSER	CREAT_DT	datetime	NO	NULL	생성일시
COMTNNCRDUSER	EMPLYR_ID	varchar(20)	NO		업무사용자ID
COMTNNEWSINFO	NEWS_ID	char(20)	NO	NULL	뉴스ID
COMTNNEWSINFO	NEWS_SJ	varchar(100)	YES	NULL	뉴스제목
COMTNNEWSINFO	NEWS_CN	varchar(2500)	YES	NULL	뉴스내용
COMTNNEWSINFO	NEWS_ORIGIN	varchar(250)	YES	NULL	뉴스출처
COMTNNEWSINFO	NTCE_AT	char(1)	YES	NULL	게시여부
COMTNNEWSINFO	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTNNEWSINFO	FRST_REGISTER_ID	varchar(20)	NO	NULL	최초등록자ID
COMTNNEWSINFO	LAST_UPDT_PNTTM	datetime	NO	NULL	최종수정시점
COMTNNEWSINFO	LAST_UPDUSR_ID	varchar(20)	NO	NULL	최종수정자ID
COMTNNEWSINFO	NTCE_DE	char(20)	YES	NULL	게시일
COMTNNEWSINFO	ATCH_FILE_ID	char(20)	YES	NULL	첨부파일ID
COMTNNOTE	NOTE_ID	char(20)	NO	NULL	쪽지ID
COMTNNOTE	NOTE_SJ	varchar(255)	YES	NULL	쪽지제목
COMTNNOTE	NOTE_CN	varchar(4000)	YES	NULL	쪽지내용
COMTNNOTE	ATCH_FILE_ID	char(20)	YES	NULL	첨부파일ID
COMTNNOTE	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNNOTE	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNNOTE	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNNOTE	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNNOTERECPTN	NOTE_ID	char(20)	NO	NULL	쪽지ID
COMTNNOTERECPTN	NOTE_TRNSMIT_ID	char(20)	NO	NULL	쪽지송신ID
COMTNNOTERECPTN	NOTE_RECPTN_ID	char(20)	NO	NULL	쪽지수신ID
COMTNNOTERECPTN	RCVER_ID	char(20)	YES	NULL	수신자ID
COMTNNOTERECPTN	OPEN_YN	char(1)	YES	NULL	개봉여부
COMTNNOTERECPTN	RECPTN_SE	char(1)	YES	NULL	수신구분
COMTNNOTERECPTN	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNNOTERECPTN	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNNOTERECPTN	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNNOTERECPTN	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNNOTETRNSMIT	NOTE_ID	char(20)	NO	NULL	쪽지ID
COMTNNOTETRNSMIT	NOTE_TRNSMIT_ID	char(20)	NO	NULL	쪽지송신ID
COMTNNOTETRNSMIT	TRNSMITER_ID	char(20)	YES	NULL	송신자ID
COMTNNOTETRNSMIT	DELETE_AT	char(8)	YES	NULL	삭제여부
COMTNNOTETRNSMIT	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNNOTETRNSMIT	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNNOTETRNSMIT	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNNOTETRNSMIT	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNNTFCINFO	NTCN_NO	decimal(20,0)	NO	0	알림번호
COMTNNTFCINFO	NTCN_SJ	varchar(60)	NO	NULL	알림제목
COMTNNTFCINFO	NTCN_CN	varchar(100)	NO	NULL	알림내용
COMTNNTFCINFO	NTCN_TM	varchar(14)	NO	NULL	알림시간
COMTNNTFCINFO	BH_NTCN_INTRVL	varchar(20)	NO	NULL	사전알림간격
COMTNNTFCINFO	FRST_REGIST_PNTTM	datetime	NO	NULL	최초등록시점
COMTNNTFCINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNNTFCINFO	FRST_REGISTER_ID	varchar(20)	NO	NULL	최초등록자ID
COMTNNTFCINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNNTTSTATS	STATS_ID	char(18)	NO		통계ID
COMTNNTTSTATS	NTCE_CO	decimal(10,0)	YES	NULL	게시개수
COMTNNTTSTATS	AVRG_RDCNT	decimal(10,0)	YES	NULL	평균조회수
COMTNNTTSTATS	TOP_RDCNT	decimal(10,0)	YES	NULL	최고조회수
COMTNNTTSTATS	MUMM_RDCNT	decimal(10,0)	YES	NULL	최소조회수
COMTNNTTSTATS	TOP_NTCR_ID	varchar(20)	YES	NULL	최고게시자ID
COMTNNTWRKINFO	NTWRK_ID	char(20)	NO	NULL	네트워크ID
COMTNNTWRKINFO	NTWRK_IP	varchar(23)	YES	NULL	네트워크IP
COMTNNTWRKINFO	GTWY	varchar(23)	YES	NULL	게이트웨이
COMTNNTWRKINFO	SUBNET	varchar(23)	YES	NULL	서브넷
COMTNNTWRKINFO	DOMN_NM_SERVER	varchar(23)	YES	NULL	도메인명서버
COMTNNTWRKINFO	MANAGE_IEM	char(2)	YES	NULL	관리항목
COMTNNTWRKINFO	USER_NM	varchar(60)	YES	NULL	사용자명
COMTNNTWRKINFO	USE_AT	char(1)	YES	NULL	사용여부
COMTNNTWRKINFO	RGSDE	datetime	YES	NULL	등록일
COMTNNTWRKINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNNTWRKINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNNTWRKINFO	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNNTWRKINFO	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNNTWRKSVCMNTRNG	SYS_IP	varchar(23)	NO	NULL	시스템IP
COMTNNTWRKSVCMNTRNG	SYS_PORT	decimal(5,0)	NO	NULL	시스템포트
COMTNNTWRKSVCMNTRNG	SYS_NM	varchar(255)	NO	NULL	시스템명
COMTNNTWRKSVCMNTRNG	MNGR_NM	varchar(60)	YES	NULL	관리자명
COMTNNTWRKSVCMNTRNG	MNGR_EMAIL_ADRES	varchar(50)	YES	NULL	관리자이메일주소
COMTNNTWRKSVCMNTRNG	MNTRNG_STTUS	char(2)	YES	NULL	모니터링상태
COMTNNTWRKSVCMNTRNG	CREAT_DT	datetime	YES	NULL	생성일시
COMTNNTWRKSVCMNTRNG	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNNTWRKSVCMNTRNG	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNNTWRKSVCMNTRNG	LAST_UPDUSR_ID	varchar(20)	NO	NULL	최종수정자ID
COMTNNTWRKSVCMNTRNG	LAST_UPDT_PNTTM	datetime	NO	NULL	최종수정시점
COMTNNTWRKSVCMNTRNGLOGINFO	SYS_IP	varchar(23)	NO	NULL	시스템IP
COMTNNTWRKSVCMNTRNGLOGINFO	SYS_PORT	decimal(5,0)	NO	NULL	시스템포트
COMTNNTWRKSVCMNTRNGLOGINFO	SYS_NM	varchar(255)	NO	NULL	시스템명
COMTNNTWRKSVCMNTRNGLOGINFO	MNTRNG_STTUS	char(2)	YES	NULL	모니터링상태
COMTNNTWRKSVCMNTRNGLOGINFO	LOG_INFO	varchar(2000)	YES	NULL	로그정보
COMTNNTWRKSVCMNTRNGLOGINFO	CREAT_DT	datetime	YES	NULL	생성일시
COMTNNTWRKSVCMNTRNGLOGINFO	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNNTWRKSVCMNTRNGLOGINFO	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNNTWRKSVCMNTRNGLOGINFO	LAST_UPDUSR_ID	varchar(20)	NO	NULL	최종수정자ID
COMTNNTWRKSVCMNTRNGLOGINFO	LAST_UPDT_PNTTM	datetime	NO	NULL	최종수정시점
COMTNNTWRKSVCMNTRNGLOGINFO	LOG_ID	char(20)	NO		로그ID
COMTNONLINEMANUAL	ONLINE_MNL_ID	char(20)	NO		온라인메뉴얼ID
COMTNONLINEMANUAL	ONLINE_MNL_SE_CODE	char(3)	YES	NULL	온라인메뉴얼구분코드
COMTNONLINEMANUAL	ONLINE_MNL_DFN	mediumtext	YES	NULL	온라인메뉴얼정의
COMTNONLINEMANUAL	ONLINE_MNL_DC	mediumtext	YES	NULL	온라인메뉴얼설명
COMTNONLINEMANUAL	FRST_REGISTER_ID	varchar(20)	YES	NULL	최초등록자ID
COMTNONLINEMANUAL	FRST_REGIST_PNTTM	datetime	YES	NULL	최초등록시점
COMTNONLINEMANUAL	LAST_UPDUSR_ID	varchar(20)	YES	NULL	최종수정자ID
COMTNONLINEMANUAL	LAST_UPDT_PNTTM	datetime	YES	NULL	최종수정시점
COMTNONLINEMANUAL	ONLINE_MNL_NM	varchar(255)	YES	NULL	온라인메뉴얼명
COMTNONLINEPOLLIEM	POLL_IEM_NM	varchar(255)	YES	NULL	POLL항목명
